9.104784578084945679e-03 8.799193054437637329e-02
1.052767783403396606e-02 9.794519841670989990e-02
1.023739576339721680e-02 9.486734867095947266e-02
1.021590363234281540e-02 9.181309491395950317e-02
9.429404512047767639e-03 8.813769370317459106e-02
1.087551005184650421e-02 1.044876202940940857e-01
9.123893454670906067e-03 8.974573761224746704e-02
1.017853338271379471e-02 8.814069628715515137e-02
1.205060444772243500e-02 1.165772303938865662e-01
1.130404602736234665e-02 7.894394546747207642e-02
1.086561754345893860e-02 8.760415762662887573e-02
1.052347570657730103e-02 9.985593706369400024e-02
9.986696764826774597e-03 9.602138400077819824e-02
1.126583293080329895e-02 1.060859113931655884e-01
1.041885651648044586e-02 1.095980703830718994e-01
1.108874846249818802e-02 9.897801280021667480e-02
1.037437282502651215e-02 9.578860551118850708e-02
9.726780466735363007e-03 1.295945793390274048e-01
1.014678180217742920e-02 8.959478884935379028e-02
1.073482912033796310e-02 1.012457236647605896e-01
9.278153069317340851e-03 9.304066002368927002e-02
9.261606261134147644e-03 8.470071107149124146e-02
9.306254796683788300e-03 1.048479080200195312e-01
9.819716215133666992e-03 1.006535515189170837e-01
9.316647425293922424e-03 9.519836306571960449e-02
1.020249072462320328e-02 9.422068297863006592e-02
9.451420977711677551e-03 9.961234033107757568e-02
1.037146057933568954e-02 9.861675649881362915e-02
1.121287327259778976e-02 9.556571394205093384e-02
1.119868922978639603e-02 9.820255637168884277e-02
1.034613419324159622e-02 9.237761795520782471e-02
1.228503324091434479e-02 8.320757746696472168e-02
1.084376964718103409e-02 1.035807207226753235e-01
8.469451218843460083e-03 9.330935031175613403e-02
1.088663470000028610e-02 8.581121265888214111e-02
9.410243481397628784e-03 1.107295826077461243e-01
1.002399437129497528e-02 1.057108268141746521e-01
1.008415780961513519e-02 8.206602931022644043e-02
9.759073145687580109e-03 1.160132288932800293e-01
9.302159771323204041e-03 9.209891408681869507e-02
8.509881794452667236e-03 1.027225479483604431e-01
1.032865326851606369e-02 1.046430841088294983e-01
1.069066114723682404e-02 9.770844876766204834e-02
1.146080065518617630e-02 1.215584129095077515e-01
8.768037892878055573e-03 8.517772704362869263e-02
9.197294712066650391e-03 9.704145789146423340e-02
1.061828620731830597e-02 9.903820604085922241e-02
1.217933837324380875e-02 8.192601799964904785e-02
1.053541898727416992e-02 9.038908779621124268e-02
1.070870924741029739e-02 9.133348613977432251e-02
1.026646699756383896e-02 1.120325699448585510e-01
9.410989470779895782e-03 9.216168522834777832e-02
8.278739638626575470e-03 7.426617294549942017e-02
9.990230202674865723e-03 9.531393647193908691e-02
9.748823940753936768e-03 8.749680966138839722e-02
9.099886752665042877e-03 9.957785904407501221e-02
1.058211084455251694e-02 8.797722309827804565e-02
9.868295863270759583e-03 1.061541661620140076e-01
1.006509922444820404e-02 8.517375588417053223e-02
1.094266027212142944e-02 1.036233156919479370e-01
1.111773122102022171e-02 9.092658758163452148e-02
8.856783621013164520e-03 9.213618934154510498e-02
8.143132552504539490e-03 8.396330475807189941e-02
9.651905857026576996e-03 9.525412321090698242e-02
1.039920374751091003e-02 9.516353905200958252e-02
1.137782447040081024e-02 9.991426765918731689e-02
1.149244979023933411e-02 8.313049376010894775e-02
1.035696268081665039e-02 8.766811341047286987e-02
8.892394602298736572e-03 8.618456125259399414e-02
9.829398244619369507e-03 7.727906107902526855e-02
1.204078551381826401e-02 1.036076024174690247e-01
1.057104859501123428e-02 9.438267350196838379e-02
9.663471020758152008e-03 9.458694607019424438e-02
1.060886494815349579e-02 8.914605528116226196e-02
1.252479851245880127e-02 1.172534301877021790e-01
8.932407014071941376e-03 9.413706511259078979e-02
9.129615500569343567e-03 1.155974641442298889e-01
1.108465623110532761e-02 8.418027311563491821e-02
9.417958557605743408e-03 1.226867958903312683e-01
8.959792554378509521e-03 9.031255543231964111e-02
1.116193458437919617e-02 8.347088843584060669e-02
1.218668837100267410e-02 9.280874580144882202e-02
9.182445704936981201e-03 9.459912776947021484e-02
1.009355578571557999e-02 1.115489751100540161e-01
1.216039340943098068e-02 9.248961508274078369e-02
1.102314051240682602e-02 9.196219593286514282e-02
1.098052971065044403e-02 8.929454535245895386e-02
9.919316507875919342e-03 9.369353204965591431e-02
1.032099220901727676e-02 9.953439980745315552e-02
1.156345102936029434e-02 9.187205880880355835e-02
1.103482209146022797e-02 8.862555027008056641e-02
1.069561392068862915e-02 9.946180135011672974e-02
1.034531276673078537e-02 9.624280035495758057e-02
8.869652636349201202e-03 9.933503717184066772e-02
1.229359395802021027e-02 7.529728114604949951e-02
9.380994364619255066e-03 8.743080496788024902e-02
9.696638211607933044e-03 9.724409133195877075e-02
1.152649614959955215e-02 9.299530088901519775e-02
9.788296185433864594e-03 9.500249475240707397e-02
9.604555554687976837e-03 8.949179947376251221e-02
1.184474397450685501e-02 1.000330150127410889e-01
1.143333129584789276e-02 8.610261231660842896e-02
9.716037660837173462e-03 9.369117021560668945e-02
9.699565358459949493e-03 1.004893630743026733e-01
1.157506834715604782e-02 8.234695345163345337e-02
1.154273934662342072e-02 1.013453751802444458e-01
8.889483287930488586e-03 9.823006391525268555e-02
9.980387985706329346e-03 9.714135527610778809e-02
1.035893987864255905e-02 1.241864338517189026e-01
1.012286264449357986e-02 9.064356982707977295e-02
1.079654507339000702e-02 1.116791367530822754e-01
1.013766694813966751e-02 1.019778177142143250e-01
9.066578932106494904e-03 1.050469949841499329e-01
1.052657235413789749e-02 1.012161150574684143e-01
1.078789867460727692e-02 1.002583280205726624e-01
9.367014281451702118e-03 8.636540174484252930e-02
8.970345370471477509e-03 9.352376312017440796e-02
1.183693297207355499e-02 8.598054945468902588e-02
1.129171624779701233e-02 1.027673706412315369e-01
1.096444856375455856e-02 9.251898527145385742e-02
8.298994973301887512e-03 1.012999862432479858e-01
1.013724971562623978e-02 1.116455346345901489e-01
9.584281593561172485e-03 9.010274708271026611e-02
1.109734922647476196e-02 8.740157634019851685e-02
1.052357535809278488e-02 1.078417375683784485e-01
1.050563436001539230e-02 7.395614683628082275e-02
1.045456808060407639e-02 8.586304634809494019e-02
1.122116856276988983e-02 1.048576012253761292e-01
1.094358880072832108e-02 8.381758630275726318e-02
1.064429897814989090e-02 1.029825583100318909e-01
1.374224759638309479e-02 9.427421540021896362e-02
9.855796582996845245e-03 1.031934842467308044e-01
9.708696044981479645e-03 9.853017330169677734e-02
9.869065135717391968e-03 1.027839034795761108e-01
1.031001564115285873e-02 1.058977618813514709e-01
1.051766611635684967e-02 8.105665445327758789e-02
1.017823070287704468e-02 9.809672087430953979e-02
1.095569599419832230e-02 9.082960337400436401e-02
1.028360147029161453e-02 9.823851287364959717e-02
1.125948689877986908e-02 9.949834644794464111e-02
1.202412322163581848e-02 8.869874477386474609e-02
9.773937985301017761e-03 8.748269826173782349e-02
9.760073386132717133e-03 1.118962168693542480e-01
8.693544194102287292e-03 9.095696359872817993e-02
1.092995982617139816e-02 8.610757440328598022e-02
1.096861157566308975e-02 8.321999758481979370e-02
1.228455547243356705e-02 8.625376224517822266e-02
8.999003097414970398e-03 9.425804018974304199e-02
1.105418801307678223e-02 1.024563759565353394e-01
1.011498644948005676e-02 1.035339757800102234e-01
9.662370197474956512e-03 1.032116189599037170e-01
1.097118202596902847e-02 1.061289310455322266e-01
1.143071334809064865e-02 1.062989160418510437e-01
1.018447615206241608e-02 9.697394818067550659e-02
1.050280686467885971e-02 9.580126404762268066e-02
9.575837291777133942e-03 8.394175022840499878e-02
1.057300902903079987e-02 8.691611886024475098e-02
9.570691734552383423e-03 8.507475256919860840e-02
9.121317416429519653e-03 1.108462885022163391e-01
1.224008388817310333e-02 9.850264340639114380e-02
9.646069258451461792e-03 8.891376852989196777e-02
1.091006025671958923e-02 1.131993979215621948e-01
9.727932512760162354e-03 1.072560846805572510e-01
1.066177245229482651e-02 8.274503052234649658e-02
9.322902187705039978e-03 8.856409043073654175e-02
1.164332218468189240e-02 9.927994012832641602e-02
1.216623093932867050e-02 9.262448549270629883e-02
1.007851865142583847e-02 1.080464124679565430e-01
1.222750451415777206e-02 9.598714113235473633e-02
8.962230756878852844e-03 1.064750030636787415e-01
9.706210345029830933e-03 8.400335907936096191e-02
1.035674102604389191e-02 1.011493876576423645e-01
9.568913839757442474e-03 1.023218482732772827e-01
1.112000271677970886e-02 1.071480736136436462e-01
9.941535070538520813e-03 9.228483587503433228e-02
1.059286110103130341e-02 1.037159785628318787e-01
1.032763067632913589e-02 1.042738407850265503e-01
1.348606869578361511e-02 1.010828167200088501e-01
1.062379591166973114e-02 9.708868712186813354e-02
1.028524711728096008e-02 9.714620560407638550e-02
1.060613151639699936e-02 9.361793100833892822e-02
1.068667043000459671e-02 7.978732883930206299e-02
1.011517085134983063e-02 9.296551346778869629e-02
1.057094242423772812e-02 8.111980557441711426e-02
1.170558203011751175e-02 8.217119425535202026e-02
9.346952661871910095e-03 1.059623584151268005e-01
8.980969898402690887e-03 8.844753354787826538e-02
9.671433828771114349e-03 9.714054316282272339e-02
9.345509111881256104e-03 1.046308800578117371e-01
8.284841664135456085e-03 9.167831391096115112e-02
1.200667023658752441e-02 1.009885892271995544e-01
1.020122133195400238e-02 1.001826301217079163e-01
9.223240427672863007e-03 1.117822974920272827e-01
1.028888486325740814e-02 1.202052533626556396e-01
1.018128730356693268e-02 9.445212781429290771e-02
9.658792056143283844e-03 7.917667925357818604e-02
9.492550976574420929e-03 1.188351735472679138e-01
9.845371358096599579e-03 9.580405801534652710e-02
9.339617565274238586e-03 9.079165756702423096e-02
1.089380122721195221e-02 9.938982129096984863e-02
9.737199172377586365e-03 1.098265349864959717e-01
8.005090057849884033e-03 6.848519295454025269e-02
1.018450781702995300e-02 9.535355120897293091e-02
1.062766835093498230e-02 1.055313125252723694e-01
1.195757463574409485e-02 8.962014317512512207e-02
9.289612993597984314e-03 1.039392948150634766e-01
8.878803811967372894e-03 1.134483814239501953e-01
1.042890734970569611e-02 9.805740416049957275e-02
1.029048301279544830e-02 9.917391091585159302e-02
9.072360582649707794e-03 1.096285954117774963e-01
1.245992165058851242e-02 9.010620415210723877e-02
8.927071467041969299e-03 7.865853607654571533e-02
9.865049272775650024e-03 8.861430734395980835e-02
1.087888982146978378e-02 9.887748956680297852e-02
9.098963811993598938e-03 8.508684486150741577e-02
1.252830680459737778e-02 8.418529480695724487e-02
1.134273596107959747e-02 1.021313592791557312e-01
1.166560035198926926e-02 1.032154783606529236e-01
1.022695098072290421e-02 8.975281566381454468e-02
9.232892654836177826e-03 1.090443059802055359e-01
9.077787399291992188e-03 8.918783813714981079e-02
1.186570711433887482e-02 9.733954817056655884e-02
1.081391237676143646e-02 9.230999648571014404e-02
1.183309871703386307e-02 1.054499372839927673e-01
9.827184490859508514e-03 9.532520174980163574e-02
1.054740138351917267e-02 7.441891729831695557e-02
1.186412386596202850e-02 8.497948944568634033e-02
1.101879030466079712e-02 9.270920604467391968e-02
9.829585440456867218e-03 1.045431196689605713e-01
9.856318123638629913e-03 1.035981178283691406e-01
1.237602345645427704e-02 1.019329577684402466e-01
1.126799918711185455e-02 9.310400485992431641e-02
1.160100102424621582e-02 8.978789299726486206e-02
9.020820260047912598e-03 8.972363919019699097e-02
8.908373303711414337e-03 1.035339757800102234e-01
9.868415072560310364e-03 9.644722193479537964e-02
1.148424856364727020e-02 8.310595154762268066e-02
1.095950324088335037e-02 1.168612539768218994e-01
8.238646201789379120e-03 9.335844218730926514e-02
8.623069152235984802e-03 8.318530768156051636e-02
1.009350456297397614e-02 1.036830022931098938e-01
1.004406902939081192e-02 9.087606519460678101e-02
9.705027565360069275e-03 9.322661161422729492e-02
1.025839988142251968e-02 1.135926172137260437e-01
8.913281373679637909e-03 8.615992963314056396e-02
1.074150111526250839e-02 9.679751098155975342e-02
1.035506930202245712e-02 9.059249609708786011e-02
1.063559390604496002e-02 9.648536890745162964e-02
9.900038130581378937e-03 8.516334742307662964e-02
9.913097135722637177e-03 1.021091118454933167e-01
9.274449199438095093e-03 8.930586278438568115e-02
9.873011149466037750e-03 9.525833278894424438e-02
1.089296489953994751e-02 8.670818060636520386e-02
9.698467329144477844e-03 1.117303892970085144e-01
9.168905206024646759e-03 8.502489328384399414e-02
1.127592660486698151e-02 9.678158164024353027e-02
1.024281885474920273e-02 1.207764968276023865e-01
9.150552563369274139e-03 9.815504401922225952e-02
8.920636959373950958e-03 9.922154247760772705e-02
8.514502085745334625e-03 8.535699546337127686e-02
9.445775300264358521e-03 8.721258491277694702e-02
1.027532108128070831e-02 9.174080938100814819e-02
9.489838033914566040e-03 8.566551655530929565e-02
1.015764847397804260e-02 9.078708291053771973e-02
1.015442982316017151e-02 9.847665578126907349e-02
1.205979567021131516e-02 9.528048336505889893e-02
1.099228858947753906e-02 7.795295119285583496e-02
9.461171925067901611e-03 1.086221337318420410e-01
9.831875562667846680e-03 9.348173439502716064e-02
1.060825306922197342e-02 9.118560701608657837e-02
1.182447280734777451e-02 1.066736727952957153e-01
1.059925649315118790e-02 9.594994038343429565e-02
1.083958707749843597e-02 9.812123328447341919e-02
9.420513175427913666e-03 8.195581287145614624e-02
1.287959516048431396e-02 1.020369306206703186e-01
1.052772905677556992e-02 8.783958107233047485e-02
8.193690329790115356e-03 8.676907420158386230e-02
1.053871307522058487e-02 8.227600902318954468e-02
1.301271468400955200e-02 9.238576889038085938e-02
1.031903363764286041e-02 1.100016161799430847e-01
1.209011301398277283e-02 8.966894447803497314e-02
1.055809389799833298e-02 9.865470230579376221e-02
1.115319225937128067e-02 8.779587596654891968e-02
8.480881340801715851e-03 7.545613497495651245e-02
9.576239623129367828e-03 1.030580848455429077e-01
9.946645237505435944e-03 9.577880054712295532e-02
1.151409000158309937e-02 9.584508091211318970e-02
1.149837952107191086e-02 1.019128412008285522e-01
1.054645609110593796e-02 7.659066468477249146e-02
1.136815641075372696e-02 1.068715304136276245e-01
1.094240415841341019e-02 8.962947875261306763e-02
9.736031293869018555e-03 9.163586050271987915e-02
1.086660567671060562e-02 1.060547381639480591e-01
1.067612320184707642e-02 8.261467516422271729e-02
1.085842587053775787e-02 1.232834756374359131e-01
1.124165020883083344e-02 1.009951084852218628e-01
1.189782749861478806e-02 1.057870537042617798e-01
9.707881137728691101e-03 1.231330260634422302e-01
1.069576479494571686e-02 1.020369604229927063e-01
1.030440535396337509e-02 1.012875437736511230e-01
9.341776371002197266e-03 9.572105109691619873e-02
9.097603149712085724e-03 9.435988217592239380e-02
1.104639656841754913e-02 8.995061367750167847e-02
8.578410372138023376e-03 9.424879401922225952e-02
8.038545027375221252e-03 1.032374203205108643e-01
9.799205698072910309e-03 1.117808148264884949e-01
9.463615715503692627e-03 8.556816726922988892e-02
1.160900853574275970e-02 8.689721673727035522e-02
1.038228254765272141e-02 9.448841214179992676e-02
1.005929522216320038e-02 8.625913411378860474e-02
1.081449072808027267e-02 8.626861125230789185e-02
1.300547271966934204e-02 8.811458945274353027e-02
1.099522225558757782e-02 9.052065759897232056e-02
9.638010524213314056e-03 9.675756841897964478e-02
8.902579545974731445e-03 8.869739621877670288e-02
9.280351921916007996e-03 9.831798821687698364e-02
9.426337666809558868e-03 9.453875571489334106e-02
1.067656651139259338e-02 9.101034700870513916e-02
1.038881856948137283e-02 1.064964532852172852e-01
1.011133287101984024e-02 9.346527606248855591e-02
8.247876539826393127e-03 9.931072592735290527e-02
1.043326035141944885e-02 8.381593227386474609e-02
9.420121088624000549e-03 1.004558652639389038e-01
1.190520357340574265e-02 9.668453782796859741e-02
1.116685383021831512e-02 9.722611308097839355e-02
1.007362920790910721e-02 9.648722410202026367e-02
9.760473854839801788e-03 1.039851158857345581e-01
9.573065675795078278e-03 8.494436740875244141e-02
1.128210965543985367e-02 9.823273867368698120e-02
1.071835681796073914e-02 9.777922183275222778e-02
1.067593693733215332e-02 9.558826684951782227e-02
8.483214303851127625e-03 9.210837632417678833e-02
1.059148274362087250e-02 9.232740849256515503e-02
1.023169886320829391e-02 7.137731462717056274e-02
9.449834004044532776e-03 1.073060035705566406e-01
9.595786221325397491e-03 9.176038950681686401e-02
9.862909093499183655e-03 1.047041118144989014e-01
1.048822328448295593e-02 9.431622922420501709e-02
9.684374555945396423e-03 9.044110774993896484e-02
1.036501675844192505e-02 9.439726173877716064e-02
1.025122124701738358e-02 1.013685315847396851e-01
9.761575609445571899e-03 9.059498459100723267e-02
1.126953028142452240e-02 8.487948775291442871e-02
1.041920389980077744e-02 8.730501681566238403e-02
9.586616419255733490e-03 9.363501518964767456e-02
9.860034100711345673e-03 1.025819778442382812e-01
1.067877467721700668e-02 9.346460551023483276e-02
1.014949381351470947e-02 9.778518229722976685e-02
1.082912366837263107e-02 9.632696956396102905e-02
1.069071050733327866e-02 9.655839949846267700e-02
1.027565915137529373e-02 1.015803590416908264e-01
1.109526026993989944e-02 8.084065467119216919e-02
8.778558112680912018e-03 1.063322499394416809e-01
8.573292754590511322e-03 8.914404362440109253e-02
1.005037687718868256e-02 1.004342809319496155e-01
1.064909156411886215e-02 1.083488911390304565e-01
1.192183233797550201e-02 1.021723374724388123e-01
1.099164970219135284e-02 1.033734977245330811e-01
1.278731878846883774e-02 8.608826249837875366e-02
1.103223394602537155e-02 1.037826016545295715e-01
9.948755614459514618e-03 9.405146539211273193e-02
1.074693538248538971e-02 1.205986812710762024e-01
9.139935486018657684e-03 8.410945534706115723e-02
1.109894830733537674e-02 9.168913960456848145e-02
9.886830113828182220e-03 1.230295374989509583e-01
1.097114384174346924e-02 1.102105677127838135e-01
8.910674601793289185e-03 9.742652624845504761e-02
1.025880035012960434e-02 9.301704913377761841e-02
9.469502605497837067e-03 1.103363931179046631e-01
1.135656516999006271e-02 8.474522083997726440e-02
1.040068175643682480e-02 9.865906834602355957e-02
1.113902032375335693e-02 1.002698317170143127e-01
1.096441783010959625e-02 1.164992228150367737e-01
9.318578056991100311e-03 8.666335791349411011e-02
9.957687929272651672e-03 1.047415509819984436e-01
1.041412074118852615e-02 1.010163649916648865e-01
1.147686317563056946e-02 9.216056764125823975e-02
1.036909408867359161e-02 1.071610450744628906e-01
1.163218263536691666e-02 1.005609929561614990e-01
1.130890287458896637e-02 8.982500433921813965e-02
9.213829413056373596e-03 1.169240623712539673e-01
1.010123267769813538e-02 8.522952347993850708e-02
1.014057174324989319e-02 1.015137359499931335e-01
1.009377092123031616e-02 1.138995215296745300e-01
1.052919495850801468e-02 8.221124857664108276e-02
8.899144828319549561e-03 8.406694233417510986e-02
1.036714203655719757e-02 9.273018687963485718e-02
1.013460848480463028e-02 8.630960434675216675e-02
9.700130671262741089e-03 9.409945458173751831e-02
9.264767169952392578e-03 1.008208692073822021e-01
1.040257327258586884e-02 1.208141222596168518e-01
8.829612284898757935e-03 9.603738039731979370e-02
1.091052219271659851e-02 9.866267442703247070e-02
9.117507375776767731e-03 8.723570406436920166e-02
1.001419033855199814e-02 1.093435436487197876e-01
1.089854445308446884e-02 9.962958097457885742e-02
1.277048606425523758e-02 7.143991440534591675e-02
1.083397120237350464e-02 9.635467827320098877e-02
1.039757858961820602e-02 1.009488105773925781e-01
9.251679293811321259e-03 9.294863790273666382e-02
1.152865309268236160e-02 9.834530204534530640e-02
1.024042256176471710e-02 9.885302931070327759e-02
1.132089365273714066e-02 9.762472659349441528e-02
8.868413977324962616e-03 1.091836392879486084e-01
1.036109030246734619e-02 9.785602241754531860e-02
1.048266515135765076e-02 1.055035591125488281e-01
1.030330546200275421e-02 1.145055592060089111e-01
8.806816302239894867e-03 9.617707878351211548e-02
1.102754473686218262e-02 9.202089160680770874e-02
1.115002576261758804e-02 9.234093874692916870e-02
1.106408238410949707e-02 9.710136801004409790e-02
9.896104224026203156e-03 1.027824208140373230e-01
9.075343608856201172e-03 1.010920628905296326e-01
1.145464740693569183e-02 1.052665039896965027e-01
9.629346430301666260e-03 1.036662906408309937e-01
9.550561197102069855e-03 9.206639230251312256e-02
1.024630758911371231e-02 8.901980519294738770e-02
1.010871306061744690e-02 1.013389453291893005e-01
9.038084186613559723e-03 7.354447990655899048e-02
1.076659560203552246e-02 1.025682017207145691e-01
1.008992735296487808e-02 9.722109138965606689e-02
9.896065108478069305e-03 1.037720143795013428e-01
9.672190062701702118e-03 8.729188144207000732e-02
1.110589597374200821e-02 9.164902567863464355e-02
1.082016434520483017e-02 1.100792586803436279e-01
1.039585098624229431e-02 9.187079221010208130e-02
9.978787042200565338e-03 9.674261510372161865e-02
9.862014092504978180e-03 9.280312806367874146e-02
1.291294582188129425e-02 9.885042160749435425e-02
1.213338505476713181e-02 9.928299486637115479e-02
8.927326649427413940e-03 1.017648279666900635e-01
9.288081899285316467e-03 7.901518046855926514e-02
1.202440075576305389e-02 8.405482769012451172e-02
1.000753976404666901e-02 9.163737297058105469e-02
1.059885043650865555e-02 9.722886979579925537e-02
1.019981596618890762e-02 9.852045029401779175e-02
1.170831918716430664e-02 9.641271829605102539e-02
9.797187522053718567e-03 8.492727577686309814e-02
1.021882984787225723e-02 1.099215596914291382e-01
9.215037338435649872e-03 8.761462569236755371e-02
8.719267323613166809e-03 1.022093072533607483e-01
1.137907058000564575e-02 9.739954769611358643e-02
8.274365216493606567e-03 9.605673700571060181e-02
1.142343971878290176e-02 1.033387035131454468e-01
9.508043527603149414e-03 9.143144637346267700e-02
9.463570080697536469e-03 9.902457892894744873e-02
1.049281563609838486e-02 1.009959578514099121e-01
1.231518574059009552e-02 1.101467236876487732e-01
9.703145362436771393e-03 9.694021940231323242e-02
1.081535033881664276e-02 9.944090992212295532e-02
1.178009994328022003e-02 7.946658879518508911e-02
8.434441871941089630e-03 9.883178770542144775e-02
1.308417227119207382e-02 9.372863918542861938e-02
1.015635859221220016e-02 9.595071524381637573e-02
1.341057941317558289e-02 9.358260035514831543e-02
9.880252182483673096e-03 7.996892184019088745e-02
9.794664569199085236e-03 9.870856255292892456e-02
1.055260375142097473e-02 8.315046131610870361e-02
1.236682571470737457e-02 9.009554982185363770e-02
1.230179704725742340e-02 9.183813631534576416e-02
8.365738205611705780e-03 9.652800858020782471e-02
1.027352083474397659e-02 1.018179953098297119e-01
1.220937259495258331e-02 9.164015948772430420e-02
1.091882772743701935e-02 7.841920107603073120e-02
9.290738962590694427e-03 8.074931055307388306e-02
1.300930604338645935e-02 1.008888185024261475e-01
9.678931906819343567e-03 9.082158654928207397e-02
9.889056906104087830e-03 9.167082607746124268e-02
9.865708649158477783e-03 9.070216864347457886e-02
1.044998690485954285e-02 9.168531745672225952e-02
9.472763165831565857e-03 1.088212057948112488e-01
1.156474184244871140e-02 9.058759361505508423e-02
1.002404186874628067e-02 9.222648292779922485e-02
1.144194509834051132e-02 8.394243568181991577e-02
1.039263140410184860e-02 9.908717125654220581e-02
1.086648274213075638e-02 9.166845679283142090e-02
9.862787090241909027e-03 8.941514790058135986e-02
8.957500569522380829e-03 8.671700209379196167e-02
9.273944422602653503e-03 7.924418151378631592e-02
9.835214354097843170e-03 1.014363095164299011e-01
1.024715136736631393e-02 7.954055815935134888e-02
1.127871964126825333e-02 9.162748605012893677e-02
9.159386157989501953e-03 8.319044113159179688e-02
1.263574697077274323e-02 1.102661415934562683e-01
