-3.905154343178504073e-01 -3.957422644193237526e-01 3.145676904869328938e-01 2.728481383463489118e-01
-7.643940452830767784e-02 -4.131629395383034087e-01 1.573708533902902496e-01 2.679058977507723371e-01
-1.238561053207156037e+00 -4.313367910516367476e-01 7.276252686238874334e-01 2.911928327918811843e-01
-9.815438509808487311e-01 -4.567860427577579707e-01 1.604075740117494320e-01 3.369000949312209725e-01
-9.163884517361220450e-01 -4.173639454543603411e-01 6.434179549026187717e-01 3.485453628605396648e-01
-4.249513965781882563e-01 -3.634222479760552682e-01 8.542582950431597544e-01 3.027659009450184846e-01
-1.142289088211114745e+00 -3.816520539619600028e-01 6.732486614642495537e-01 2.799799068668206159e-01
-1.063184118046886839e+00 -4.190117036403941397e-01 6.376019064640593426e-01 3.114989275266059066e-01
-5.844309739140118864e-01 -3.762079214491407808e-01 4.903442855571124026e-01 2.892183870692257019e-01
-1.215018534961731511e+00 -4.824383066947130483e-01 4.818860953619493737e-01 3.656160651201822431e-01
-7.524110819772047432e-01 -4.285134311556113018e-01 9.737773538941935092e-02 3.053082176388730584e-01
-2.180675778048925206e+00 -4.648498407011703026e-01 1.863648875705421704e+00 3.684847444977442099e-01
-1.017382692424582569e+00 -4.583917623841716193e-01 1.742575622374657185e-01 3.432654908327155141e-01
-9.285460736269217641e-01 -4.325353515226568191e-01 4.029728856635547696e-01 3.243219934580439112e-01
-8.037322929110933822e-01 -4.018394892275590213e-01 2.166753024838981578e-01 2.935183701704743853e-01
-9.629691291930699837e-01 -4.128133780758279636e-01 5.645284959538046099e-01 3.359698970103136006e-01
-1.467517282517979194e+00 -4.966272175921253584e-01 2.987545471479652326e-01 3.852910415619226203e-01
-1.465410856971923304e+00 -4.287574614159738173e-01 1.359816630057753439e+00 3.568330033942110346e-01
-1.171759837753865163e+00 -4.130718878895009993e-01 1.443896341364149460e+00 3.185655844843608420e-01
-2.126348637236464834e-01 -3.963484382959936991e-01 3.696673552242799587e-01 3.189994873703945188e-01
-5.786123330675121412e-01 -4.283480173414835890e-01 1.532594179740674190e-01 3.311924577185615948e-01
-1.143825688916529248e+00 -4.458780707578064995e-01 3.737269982350613362e-01 3.235258064640260112e-01
-5.181685772564279535e-01 -3.382046469513276810e-01 1.078949075018429543e-01 2.625297831393725856e-01
-7.606259259333560951e-01 -4.213344620449858691e-01 4.191790764160699401e-02 3.249749881277941288e-01
-9.767183600110087571e-01 -3.954793171241290373e-01 3.942227869822914066e-01 3.089997291973808902e-01
-5.279055123420051121e-01 -4.146527353162339780e-01 1.150918722358174051e-03 3.113465371790041791e-01
-1.458126890301645995e+00 -4.448052611491654096e-01 6.454577051561265488e-01 3.244763144054290671e-01
-1.308596691563860048e+00 -4.622240548256894566e-01 6.640254289843169344e-01 3.629021263326289715e-01
-8.369732996417594828e-01 -4.193693981034123941e-01 5.744941923911223158e-01 3.450527425956325112e-01
-7.608193583668358961e-01 -4.215764056147800476e-01 3.632355171689310991e-02 3.170854865037023851e-01
-1.035225973911588104e+00 -4.951324042195504038e-01 2.438403117401791997e-01 3.668763474042424089e-01
-9.503836600702362247e-01 -4.346982406025932666e-01 2.246249301308552992e-01 3.163569810210460909e-01
-6.419802094111370927e-01 -3.528498714155079430e-01 1.257555972413821332e-01 2.382915533050899703e-01
-1.161225652099015404e+00 -4.479018178386177107e-01 6.783037245375226343e-01 3.214746157004805815e-01
-1.187370592443745210e+00 -4.325458955165000230e-01 7.915448038185132207e-01 3.407645644242532912e-01
-1.281955760905841402e+00 -4.623984768710300286e-01 3.528888035519844313e-01 3.368005634257169034e-01
-1.164816491290893596e+00 -4.025533412361331775e-01 7.533731650553869841e-01 3.202895581562864580e-01
-1.048059424888465818e+00 -4.618999195777175881e-01 4.733495914718512942e-01 3.518982198222107005e-01
-1.535239387606124328e+00 -4.158438325190689233e-01 1.337790917215559539e+00 3.360364734934785935e-01
-3.417973987183917650e-01 -4.085734666065758414e-01 1.721837899437517194e-02 2.955206645540698895e-01
-9.649188126881165228e-01 -4.141551750975118740e-01 8.886157381577408643e-01 3.179524494682975377e-01
-9.596702105241506908e-01 -4.114492538607224525e-01 4.389914863602714101e-01 3.107324867780041910e-01
-1.086798487850863859e+00 -4.581752821774577877e-01 4.677217349337052799e-01 3.225779906080682990e-01
-1.109984638209844832e+00 -4.263823819799459902e-01 3.829971802987469087e-01 3.243809083903367307e-01
-1.813722892916275753e-01 -4.159559247040040542e-01 1.076203803763012279e-02 2.980514103205068599e-01
-1.498864676254840322e+00 -4.209624907806008287e-01 9.589275812909182628e-01 3.292284310701875105e-01
-5.024030035268396421e-01 -4.429583225668620727e-01 2.485994370378092899e-01 3.094400792663244415e-01
-8.261915861941473982e-02 -4.081030010212801096e-01 4.106321471036709914e-02 2.933224325326301285e-01
-5.164613646536688751e-01 -4.398639573962083715e-01 3.670533955694071926e-02 3.225028193104451102e-01
-1.154571905680483290e+00 -4.480168965767678535e-01 6.081985050485522182e-01 3.427712537538012971e-01
-6.774461814600010179e-01 -3.666914683457336288e-01 1.115011301840273417e+00 3.039016093975249189e-01
-3.998637225926623406e-01 -4.315463629210092855e-01 7.993675369032365863e-02 3.285669500478835547e-01
-7.370699574146587496e-01 -4.112927956050931311e-01 2.514433665697871634e-01 3.234447254969609609e-01
-6.419922430063440544e-01 -3.720596235902788873e-01 2.365697302378919342e-01 2.860476233616514041e-01
-3.254818761938518823e-01 -3.872816809380987824e-01 5.189130389829496037e-01 3.054538598623904311e-01
-1.252358067776462858e-01 -4.218602346963576943e-01 1.556118720811121847e-01 3.147415105071230124e-01
-1.108528342901841546e+00 -4.467798187417730271e-01 3.958339821959073745e-01 3.106963627525518579e-01
-1.225233088881075627e+00 -4.163506518004402857e-01 7.993559864186904340e-01 3.152201004441719800e-01
-7.459310172281228279e-01 -4.153985394949125109e-01 8.232993013610262478e-02 3.082531291426400810e-01
-9.983098901591802576e-01 -4.385839669266823337e-01 6.629237702946619848e-01 3.416888692991171816e-01
-1.052769552213354221e+00 -4.390776588383570322e-01 4.678830184030040029e-01 3.204727101051002558e-01
-1.005918066455710358e+00 -4.561637945137421157e-01 1.569612652291518529e-01 3.089741917016745609e-01
-4.391109866049298649e-01 -3.997579212066131316e-01 4.384986777496246435e-01 3.124192572474401852e-01
-1.211395784641325912e+00 -4.672020776064945147e-01 3.731026167345414812e-01 3.480639017212844299e-01
-8.581134372605973004e-01 -4.212305789394134581e-01 5.758978153932275967e-01 3.140937554429791834e-01
-1.333122837935984073e+00 -4.188439960861343181e-01 1.142028699924441337e+00 3.274227255373458600e-01
-9.082615578774169141e-01 -3.994670922168996330e-01 9.708665280544184206e-01 3.110832784155853070e-01
-1.213921168126431693e+00 -4.452222844950604053e-01 6.927432361187144672e-01 3.352936451416033137e-01
-1.556621111843429883e+00 -4.239806363426368851e-01 9.028563106837856900e-01 3.407217946901945904e-01
-1.254967358646939424e+00 -4.302709559519074523e-01 1.111351908245950204e+00 3.279643523866386801e-01
-1.163839493592440100e+00 -4.293216765528878875e-01 6.070120439515556132e-01 3.397487284944093466e-01
-5.337014253922631735e-01 -4.177158699022686661e-01 3.109923805339795400e-03 3.225374758210945991e-01
-1.220330890279571978e+00 -3.807594761339989087e-01 6.411963681657228964e-01 2.797985384324220837e-01
-4.545380431387484044e-01 -4.300529101044062164e-01 1.333781876161562185e-01 3.223074068499734990e-01
-7.161995852612557112e-01 -4.130737806866159878e-01 3.211892610308811902e-01 3.379198838814189698e-01
-1.007534130827568930e+00 -4.235282751111871247e-01 7.556858143674637374e-01 3.379181375419260669e-01
-2.424143369707096873e-01 -3.861029996503374528e-01 3.061499706043425695e-01 2.577467277887146024e-01
-1.205123043402691163e+00 -3.699503195426029900e-01 4.644685218068113075e-01 2.690514437441294815e-01
-1.588769202164684646e+00 -4.721584859683398139e-01 5.283502561160620115e-01 3.516108490642241846e-01
-7.207261418724484336e-01 -4.012454018840328485e-01 5.051777201657531302e-01 3.257100600522112033e-01
-1.595921905373957728e+00 -4.401459075906871687e-01 1.098781123703193474e+00 3.679710674958866501e-01
-8.038532407883978159e-01 -4.011130148654361571e-01 8.824390976104630191e-01 3.132098599388009608e-01
-7.502044189376139149e-01 -4.388240753021576679e-01 9.200576438661312029e-02 3.345775107396856130e-01
-1.403074428211947389e+00 -4.296914242347124047e-01 5.133809998635578964e-01 3.330856817830629146e-01
-1.491520534905694806e+00 -4.636528178210503337e-01 4.251733836846769976e-01 3.378279277028940486e-01
-1.015794868324040090e+00 -4.311958105985002621e-01 1.239979836006844582e+00 3.269544718504590608e-01
-1.372065830801899811e+00 -4.641790293371627074e-01 3.406523634746909113e-01 3.443369529627842707e-01
-7.779004069386814546e-01 -4.191081741803704408e-01 1.783973923159742625e-01 3.128412676606308063e-01
-6.933545485120116147e-01 -3.996507331566274135e-01 8.017736871854577729e-02 2.968411766186450640e-01
-1.232158588628297080e+00 -4.198786389576720790e-01 1.131648458514969757e+00 3.237334586934076386e-01
-1.317692598548348082e+00 -4.901259036189835605e-01 4.080691946411552640e-01 3.801029764235819286e-01
-4.805544809895623826e-01 -3.750655771345033918e-01 1.212298937488271999e-01 2.845400338080161795e-01
-1.260005599472964422e+00 -4.460727626731075257e-01 8.591880678077407074e-01 3.307838970364388453e-01
-6.368749548126887428e-01 -3.794448763547904613e-01 5.133877371101149834e-01 2.902229064157573757e-01
-6.537117990526899458e-01 -4.424868380753588792e-01 5.904655910583532508e-02 3.187239492564298837e-01
-1.542676589668328546e+00 -4.663747382875927383e-01 9.031084532781161744e-01 3.505605036413086406e-01
-7.187132450175742759e-01 -4.275545207699955053e-01 6.196844529329031265e-02 3.245003807007781904e-01
-7.590772313720347553e-01 -3.834704945338093807e-01 3.313724516906323969e-01 2.977344228993011321e-01
-1.454708169335968027e+00 -4.289228768012915971e-01 2.404379280786653195e-01 3.094599870298996858e-01
-8.124102906455616946e-01 -4.340837654138342550e-01 1.072089130872610901e-01 3.268371334482069734e-01
-1.643211485202736188e+00 -4.590087379412721158e-01 6.272804778480622900e-01 3.477882509586992521e-01
-9.528236485232683961e-01 -3.874371361306118144e-01 6.619998443967218815e-01 2.968717949463480221e-01
-9.957102621653729502e-01 -3.764901126337807935e-01 8.040517655380216011e-01 2.918321826715923883e-01
-1.085080975417994642e+00 -4.180722982181774849e-01 4.902245893259379317e-01 3.312853697442376677e-01
-1.171406091978350439e+00 -4.356009514341685485e-01 5.108170763749557697e-01 3.001812747677435333e-01
-1.472762655570090562e+00 -4.241397695986622307e-01 1.047896029217327829e+00 3.237582188759531299e-01
-6.249577091999941603e-01 -4.199901163623299127e-01 5.084107038083016672e-01 3.424720171642711697e-01
-9.106857569601345403e-01 -4.275018074745585706e-01 5.930028496524930581e-02 3.334621059788861475e-01
-2.733486556412479396e-01 -4.503486925425091991e-01 5.534751989694158825e-02 3.654526589417075866e-01
-5.858976684496371989e-01 -3.893509837935463236e-01 2.252354078191361464e-01 2.786801701977540957e-01
-4.105960314457114402e-01 -3.952889194004160500e-01 2.543881543942720924e-01 3.169234706361736542e-01
-4.286233842147673112e-01 -4.082669146854875364e-01 7.812575932024889980e-03 3.050325318683715370e-01
-9.495896575428353081e-01 -4.425826599811655271e-01 5.685367584551181963e-01 3.125648489495161386e-01
-7.447288866670886964e-01 -4.194846900882280849e-01 3.697003786825923677e-01 3.147756067742834007e-01
-1.007228922589546105e+00 -4.731131533458402538e-01 8.723629258808479614e-02 3.478895926945776429e-01
-1.121177333271259791e+00 -4.210308910656722636e-01 1.752524079150907244e-01 3.027872385901192454e-01
-1.484536961017750123e+00 -4.534726186755206334e-01 8.230736088233983061e-01 3.410596586647371975e-01
-4.495981734069001146e-01 -4.088792988570174591e-01 1.701752578093518320e-01 2.748259012444806970e-01
-3.973118022962845997e-01 -3.912006827064380965e-01 4.367774263965563120e-01 2.772111375371990039e-01
-1.220890028876994382e+00 -4.463474271292189877e-01 3.507739616911215164e-01 3.157177850013613840e-01
-2.865434822438513995e-01 -3.985560062231244816e-01 6.657613060506112346e-02 3.028265335867929564e-01
-4.891233219019536227e-01 -4.053323151707746708e-01 5.958221398125074231e-01 2.919288568899482406e-01
-7.103340515870016914e-01 -3.919065558585108078e-01 6.411066791419671729e-01 3.033781916816621349e-01
-4.657128960147515762e-01 -3.911655306641446117e-01 5.575607642435384537e-02 3.209474217251774841e-01
-5.311132858541555146e-01 -4.062136344104165797e-01 2.000851904090615030e-01 3.057079712144710193e-01
-1.181964148775381140e+00 -3.878647988664337132e-01 6.706284959444572813e-01 2.892816600957846540e-01
-7.749782853172231256e-01 -4.483889053784905765e-01 7.320958184160261673e-02 3.574787282676016309e-01
-5.608716325467346664e-01 -4.228106856401340208e-01 1.282952405105332039e-01 2.931737185928345868e-01
-1.856673483300731897e+00 -4.394411233737539613e-01 1.132335466660694179e+00 3.115707175744785173e-01
-8.699129752116098180e-01 -4.362876205716958999e-01 6.617484831212394614e-02 3.319434108945079620e-01
-6.068772775158333133e-01 -3.948401181864027443e-01 2.906071808251372568e-01 2.958162770194414648e-01
-4.536769282237827494e-01 -3.651289444985250654e-01 4.627324112792955413e-01 2.489992006505006850e-01
-5.603799970324976343e-01 -3.543927587933904944e-01 6.505934323333071312e-01 2.857652536101944474e-01
-3.398967154706147853e-01 -3.794559189202991734e-01 1.602700389056674335e-01 3.191944134114819698e-01
-1.281029858437140900e+00 -4.301895246229974212e-01 1.044260915308960813e+00 3.009719580202626088e-01
-1.133427712075080196e+00 -4.145263115290380163e-01 5.231699386848592814e-01 3.232512045900449715e-01
-1.089080009521608661e+00 -4.500996044419054432e-01 1.328500224035466803e-01 3.290276915827139437e-01
-3.863890348580630851e-01 -4.174249123896417446e-01 2.461618455533720606e-03 3.071582653435368515e-01
-1.185185653656960936e+00 -4.097433879394090095e-01 3.837138179185930476e-01 3.089081949629096657e-01
-7.910535970759570157e-01 -4.012454251866865995e-01 2.429995333951749659e-02 2.779113929477317613e-01
-1.130340107452397547e+00 -4.148913793742068368e-01 3.734624333767565529e-01 3.040590314861929544e-01
-1.492730166821669924e+00 -4.198211093867456611e-01 1.083813003872177827e+00 3.225066526534615674e-01
-5.573304346550276289e-01 -4.441464410764253690e-01 3.219498335095545560e-02 3.370167683344499898e-01
-1.000425842987194835e+00 -4.325236695811566778e-01 3.599119048965835899e-01 3.202414892860976359e-01
-7.079582565280679862e-01 -4.461160748122687814e-01 5.769320571746755499e-02 3.249230986815352384e-01
-5.295784766873046223e-01 -4.028105836078682556e-01 3.287026644573171064e-03 2.861758935346512822e-01
-7.626582713537438662e-01 -3.907738390268015172e-01 5.034334680639171444e-02 2.759461767425231415e-01
-9.334546871042919136e-01 -4.303558599241627536e-01 3.569234709830830798e-01 3.459151653375547308e-01
-7.470870366038842025e-01 -3.817108909148518303e-01 7.056175770577420847e-01 3.054330338537016298e-01
-1.713430632971648215e+00 -4.655276274326617392e-01 1.222852644440819425e+00 3.441814748966163240e-01
-7.905735234793774824e-01 -4.132704817111604312e-01 6.520279301565141961e-02 3.010232386626759959e-01
-1.106884993919290128e-01 -4.044288444828623708e-01 8.575128996037334472e-02 3.247635433542881978e-01
-9.615712352796934592e-01 -4.056565994820238719e-01 1.407429705154253918e-01 3.178265457751419665e-01
-7.954482525104908941e-01 -4.608152292407576289e-01 6.612981880908468391e-01 3.605014920480202889e-01
-2.919890321468906480e-01 -4.039312198912954899e-01 5.545539606313476533e-02 2.972678383860116735e-01
-1.105687796610333562e+00 -4.191465140652234078e-01 6.593782719056734409e-01 3.149939875340138085e-01
-7.776002631556314659e-01 -4.156542518998596059e-01 2.375455972358101742e-01 3.030308784135736788e-01
-1.402475375314849559e+00 -4.307821325927015943e-01 5.079702165362874888e-01 2.918348360133639074e-01
-2.475795336383208034e-01 -3.685638499349483954e-01 4.110238560667116570e-01 2.648799835529913604e-01
-4.643286626762868075e-01 -4.100029804397185007e-01 5.951171389765640418e-01 3.519733388731454138e-01
-9.670540364306519088e-01 -4.264388780834876824e-01 6.481103989313554692e-01 3.365284885455945840e-01
-1.229626209263424252e+00 -4.486640437179099106e-01 5.625894639326187718e-01 3.566132504963188676e-01
-2.164521998022269078e-01 -4.278298066101653419e-01 2.246034444588287937e-02 3.372013039829694359e-01
-1.235957602302139247e+00 -4.436912983088746043e-01 7.665497611994065430e-01 3.110487256304035886e-01
-1.180677303317528626e+00 -4.108641473673335098e-01 7.127694980842669281e-01 2.931253315755465993e-01
-7.018565579599417292e-01 -4.178065468677493732e-01 1.654983214234495570e-02 3.052190687658214441e-01
-1.488188500227040745e+00 -4.690078494193273828e-01 4.049159648009374446e-01 3.306989932333159188e-01
-6.527360647073390254e-01 -4.260801879106859702e-01 4.146880504818309388e-01 3.062894361130286125e-01
-9.263186896244961499e-01 -4.477205062320861462e-01 2.601706410053072904e-01 3.149206524315713573e-01
-1.821463984854537088e+00 -4.668159072474892257e-01 7.992328840243588806e-01 3.425100105191270505e-01
-5.133563864218648742e-01 -4.081668277194290262e-01 5.513428247225832246e-01 3.353209836723903270e-01
-3.171500600890977406e-01 -3.973877444951352533e-01 1.237956559656168687e-01 3.307061996265365234e-01
-1.279463695753997765e+00 -4.446809110847440571e-01 8.061095706875847089e-01 3.065288642320940782e-01
-1.085882488821898084e+00 -3.961295309508204299e-01 7.870681129539535137e-01 3.137991226722141591e-01
-1.326481301526101886e+00 -4.124898991738260579e-01 3.942200278807493907e-01 3.160983853300927682e-01
-1.290715832361085225e+00 -4.483456689520891603e-01 1.351363978048775394e+00 3.397534575601973139e-01
-5.183777088216063866e-01 -3.755733619863049766e-01 1.218539606837748535e-02 2.786341728546513630e-01
-5.725739569549739283e-01 -4.109460326623272097e-01 2.826262162261378164e-02 2.841584837771823913e-01
-5.279995671325716788e-01 -4.218243101626160674e-01 5.697433362059603490e-02 3.181785156485574806e-01
-1.292244624421320154e+00 -4.465026740727703336e-01 3.877917639605387712e-01 3.267977645051784452e-01
-2.743057787088255539e-01 -4.399123331914082669e-01 2.657469206029409170e-01 3.324556603021842083e-01
-1.257090167431503591e+00 -4.521395078734848361e-01 2.364106601321105949e-01 3.301468656322357198e-01
-1.678904884208249904e+00 -4.549093816800810486e-01 6.990887758851958012e-01 3.228167663560193024e-01
-9.117677019690637596e-01 -4.215641792408256205e-01 1.002912108161607696e-01 3.129002295936066380e-01
-3.119171010977370151e-01 -3.684070175890945542e-01 8.735694192273457670e-02 2.605239708161310452e-01
-6.085792858292529139e-01 -4.318129969363998510e-01 8.997117096748130649e-02 3.002184296875708425e-01
-2.803795383244876427e-01 -4.115855338331405044e-01 5.264369949461351617e-01 3.252196064064192815e-01
-1.640844286447821210e+00 -4.318560958172293351e-01 7.974702202384207350e-01 3.367786262133192210e-01
-6.703628541323640722e-01 -3.779016641153947753e-01 1.883612176625233947e-01 2.712625983896930770e-01
